date,TOTAL,LABOR,A034RC,A132RC,B202RC,A038RC,B040RC,B039RC,A041RC,B042RC,A045RC,A048RC,W210RC,A064RC,B703RC,A577RC,A063RC,W823RC,W824RC,W729RC,W825RC,W826RC,W827RC,B931RC,A061RC,W055RC,A067RC,A068RC,DPCERC,B069RC,W211RC,W062RC,B070RC,A071RC,A072RC,W875RX,A067RX,A229RC,A229RX,B230RC,A067RCM,PF000969,A067RM,CAPITAL,TRANSFER
2002-02-01,9031886.0,6053579.0,4939508.0,4084694.0,854814.0,1114071.0,752866.0,361204.0,860378.0,17567.0,842811.0,207304.0,1391763.0,994461.0,397302.0,1261144.0,1222122.0,445640.0,254137.0,244348.0,41795.0,28485.0,207717.0,39022.0,-742282.0,1074742.0,7957144.0,7528124.0,7225161.0,207827.0,95136.0,55180.0,39956.0,429020.0,5.4,10284841.0,10531551.0,27732.0,36704.0,286935.0,0.3,0.5,0.2,2459445.0,518862.0
2002-03-01,9050689.0,6079656.0,4959780.0,4100707.0,859073.0,1119876.0,757059.0,362817.0,857159.0,14540.0,842619.0,207998.0,1391990.0,992996.0,398994.0,1259338.0,1221756.0,439967.0,255416.0,243119.0,45907.0,28757.0,208589.0,37583.0,-745453.0,1066286.0,7984403.0,7544108.0,7243358.0,205326.0,95424.0,55468.0,39956.0,440295.0,5.5,10284142.0,10538961.0,27808.0,36704.0,287131.0,0.3,0.2,0.1,2457147.0,513885.0
2002-04-01,9099888.0,6102784.0,4977226.0,4114389.0,862838.0,1125558.0,761187.0,364371.0,860646.0,12708.0,847938.0,208808.0,1396896.0,995922.0,400974.0,1279111.0,1242780.0,445442.0,256684.0,242826.0,58957.0,29180.0,209692.0,36331.0,-748357.0,1055308.0,8044579.0,7612695.0,7312466.0,204730.0,95499.0,55712.0,39787.0,431884.0,5.4,10280014.0,10574191.0,27996.0,36800.0,287343.0,0.8,0.9,0.3,2466350.0,530754.0
2002-05-01,9131022.0,6125598.0,4995174.0,4126609.0,868564.0,1130425.0,764702.0,365723.0,863790.0,12881.0,850909.0,209028.0,1399621.0,997315.0,402306.0,1284004.0,1248836.0,445270.0,257941.0,243562.0,62766.0,29073.0,210225.0,35168.0,-751020.0,1049027.0,8081995.0,7586965.0,7288903.0,202276.0,95787.0,56000.0,39787.0,495029.0,6.1,10307854.0,10616521.0,28104.0,36918.0,287571.0,0.5,-0.3,0.4,2472439.0,532984.0
2002-06-01,9164806.0,6159037.0,5022553.0,4149457.0,873096.0,1136484.0,768585.0,367899.0,868854.0,15113.0,853741.0,208730.0,1399659.0,997171.0,402488.0,1283671.0,1249575.0,445750.0,259186.0,245099.0,59745.0,29498.0,210298.0,34095.0,-755145.0,1048629.0,8116177.0,7618795.0,7322496.0,200236.0,96063.0,56276.0,39787.0,497382.0,6.1,10339797.0,10648164.0,28200.0,36997.0,287808.0,0.4,0.4,0.3,2477243.0,528526.0
2002-07-01,9157525.0,6139792.0,5000571.0,4124530.0,876041.0,1139222.0,772681.0,366541.0,875146.0,19070.0,856076.0,207940.0,1399945.0,995491.0,404454.0,1287233.0,1254124.0,446416.0,260419.0,247917.0,57903.0,29837.0,211632.0,33109.0,-752532.0,1044223.0,8113302.0,7682141.0,7387293.0,198588.0,96260.0,56492.0,39768.0,431161.0,5.3,10302850.0,10620970.0,28166.0,36872.0,288051.0,0.0,0.8,-0.3,2483031.0,534701.0
2002-08-01,9175330.0,6158128.0,5012718.0,4131866.0,880852.0,1145410.0,777938.0,367472.0,872207.0,22071.0,850136.0,207540.0,1400376.0,996811.0,403565.0,1291397.0,1259176.0,448329.0,261641.0,251178.0,56367.0,29770.0,211891.0,32220.0,-754318.0,1044541.0,8130788.0,7706386.0,7412576.0,197250.0,96560.0,56792.0,39768.0,424403.0,5.2,10300442.0,10622961.0,28202.0,36846.0,288303.0,0.2,0.3,0.0,2480123.0,537079.0
2002-09-01,9197135.0,6172780.0,5023073.0,4140629.0,882444.0,1149707.0,781176.0,368531.0,871659.0,24397.0,847262.0,207552.0,1403547.0,1001134.0,402414.0,1297775.0,1266348.0,449496.0,262852.0,254077.0,56523.0,30072.0,213329.0,31427.0,-756178.0,1043598.0,8153537.0,7684516.0,7391538.0,196130.0,96848.0,57080.0,39768.0,469021.0,5.8,10302075.0,10633564.0,28256.0,36851.0,288554.0,0.3,-0.3,0.1,2482758.0,541597.0
2002-10-01,9229567.0,6186533.0,5024212.0,4138860.0,885351.0,1162321.0,793617.0,368704.0,879310.0,26323.0,852987.0,208044.0,1411633.0,1008465.0,403169.0,1300529.0,1269796.0,446861.0,264051.0,258377.0,55377.0,30339.0,214790.0,30733.0,-756482.0,1039533.0,8190034.0,7730542.0,7435169.0,196157.0,99216.0,57264.0,41952.0,459492.0,5.6,10322064.0,10661830.0,28359.0,36918.0,288794.0,0.4,0.6,0.3,2498987.0,544047.0
2002-11-01,9258835.0,6195345.0,5028977.0,4140470.0,888507.0,1166368.0,797268.0,369099.0,884004.0,27935.0,856069.0,209576.0,1422775.0,1014513.0,408262.0,1304348.0,1274154.0,450530.0,265239.0,260704.0,51986.0,30458.0,215237.0,30195.0,-757213.0,1038259.0,8220576.0,7758385.0,7463805.0,195052.0,99528.0,57576.0,41952.0,462190.0,5.6,10344883.0,10690935.0,28444.0,36991.0,289012.0,0.4,0.4,0.3,2516355.0,547135.0
2002-12-01,9288296.0,6199187.0,5028005.0,4136743.0,891262.0,1171182.0,801877.0,369305.0,886736.0,29285.0,857450.0,212217.0,1433140.0,1019272.0,413867.0,1314401.0,1284588.0,456196.0,266416.0,261681.0,53665.0,30506.0,216125.0,29813.0,-757384.0,1037540.0,8250756.0,7813043.0,7519901.0,193338.0,99804.0,57852.0,41952.0,437713.0,5.3,10360204.0,10719920.0,28528.0,37066.0,289214.0,0.4,0.7,0.3,2532093.0,557017.0
2003-01-01,9290106.0,6193002.0,5012382.0,4116620.0,895761.0,1180620.0,807938.0,372682.0,881328.0,28821.0,852507.0,216076.0,1440659.0,1022737.0,417922.0,1320166.0,1290290.0,456382.0,267581.0,261823.0,51099.0,30873.0,222532.0,29875.0,-761125.0,1022116.0,8267990.0,7832238.0,7541283.0,193313.0,97642.0,58020.0,39622.0,435752.0,5.3,10324265.0,10710359.0,28568.0,37007.0,289412.0,0.2,0.2,-0.1,2538063.0,559041.0
2003-02-01,9296201.0,6206542.0,5021287.0,4119973.0,901315.0,1185255.0,811718.0,373537.0,872402.0,29403.0,842999.0,218982.0,1437892.0,1022930.0,414962.0,1322906.0,1293239.0,457619.0,268860.0,260617.0,51132.0,31041.0,223970.0,29667.0,-762524.0,1021546.0,8274656.0,7841392.0,7548649.0,194584.0,98159.0,58537.0,39622.0,433264.0,5.2,10285221.0,10673963.0,28572.0,36857.0,289606.0,0.1,0.1,-0.3,2529276.0,560382.0
2003-03-01,9333827.0,6240047.0,5047349.0,4140896.0,906452.0,1192698.0,817044.0,375654.0,875155.0,31380.0,843775.0,221045.0,1434230.0,1019854.0,414376.0,1329672.0,1300394.0,460426.0,270253.0,259575.0,53131.0,31544.0,225466.0,29278.0,-766321.0,1020384.0,8313443.0,7905477.0,7611549.0,195339.0,98589.0,58967.0,39622.0,407966.0,4.9,10298571.0,10696517.0,28686.0,36909.0,289809.0,0.5,0.8,0.2,2530430.0,563351.0
2003-04-01,9356358.0,6264690.0,5065652.0,4156226.0,909426.0,1199039.0,821927.0,377112.0,881607.0,35144.0,846463.0,222294.0,1423838.0,1013517.0,410321.0,1332875.0,1304167.0,460210.0,271761.0,258383.0,54813.0,31327.0,227674.0,28708.0,-768947.0,1013464.0,8342894.0,7929877.0,7634487.0,195806.0,99584.0,59274.0,40310.0,413017.0,5.0,10341034.0,10752707.0,28766.0,37075.0,290024.0,0.4,0.3,0.5,2527739.0,563928.0
2003-05-01,9414424.0,6314718.0,5108423.0,4197310.0,911112.0,1206295.0,826011.0,380284.0,894762.0,37656.0,857106.0,223274.0,1415695.0,1009350.0,406345.0,1341013.0,1312969.0,465077.0,273382.0,258852.0,54839.0,31831.0,228988.0,28044.0,-775039.0,1019616.0,8394808.0,7946608.0,7650333.0,196280.0,99995.0,59685.0,40310.0,448200.0,5.3,10417312.0,10832017.0,28923.0,37320.0,290250.0,0.6,0.2,0.7,2533731.0,565974.0
2003-06-01,9455307.0,6342475.0,5130005.0,4214703.0,915302.0,1212470.0,830571.0,381899.0,900821.0,39178.0,861643.0,224013.0,1417939.0,1007347.0,410592.0,1347889.0,1320603.0,463962.0,275118.0,263118.0,56082.0,31974.0,230350.0,27285.0,-777830.0,1029304.0,8426003.0,7996694.0,7699554.0,196713.0,100427.0,60117.0,40310.0,429309.0,5.1,10449954.0,10860589.0,29007.0,37388.0,290484.0,0.4,0.6,0.3,2542773.0,570059.0
2003-07-01,9491649.0,6361088.0,5142328.0,4224098.0,918230.0,1218760.0,835797.0,382963.0,902299.0,39844.0,862455.0,224883.0,1428406.0,1007503.0,420903.0,1354901.0,1328469.0,462756.0,276967.0,270748.0,54654.0,32121.0,231222.0,26432.0,-779927.0,939399.0,8552251.0,8051720.0,7757004.0,195874.0,98842.0,60574.0,38268.0,500531.0,5.9,10457082.0,10991071.0,29417.0,37806.0,290726.0,1.5,0.7,1.2,2555588.0,574974.0
2003-08-01,9538772.0,6394187.0,5169530.0,4252056.0,917474.0,1224657.0,839632.0,385025.0,904630.0,39895.0,864735.0,226979.0,1434709.0,1005220.0,429489.0,1362082.0,1336590.0,466066.0,278931.0,272662.0,53552.0,31936.0,233443.0,25492.0,-783814.0,898637.0,8640134.0,8148276.0,7852102.0,196820.0,99353.0,61085.0,38268.0,491859.0,5.7,10473070.0,11066670.0,29694.0,38033.0,290974.0,1.0,1.2,0.7,2566318.0,578268.0
2003-09-01,9582532.0,6425800.0,5194328.0,4276779.0,917549.0,1231472.0,844376.0,387095.0,908853.0,39504.0,869349.0,230676.0,1438827.0,1000504.0,438323.0,1365991.0,1341526.0,465472.0,281009.0,271549.0,54378.0,32569.0,236549.0,24466.0,-787614.0,1013962.0,8568570.0,8151218.0,7853674.0,197659.0,99885.0,61617.0,38268.0,417352.0,4.9,10491326.0,10940816.0,29423.0,37569.0,291222.0,-0.8,0.0,-1.1,2578356.0,578377.0
2003-10-01,9620443.0,6471257.0,5232955.0,4310980.0,921975.0,1238302.0,848633.0,389669.0,908819.0,38559.0,870260.0,235694.0,1438700.0,993361.0,445339.0,1358730.0,1335378.0,465656.0,283201.0,264781.0,52830.0,32114.0,236796.0,23352.0,-792757.0,1018335.0,8602108.0,8170699.0,7867359.0,197053.0,106287.0,62148.0,44139.0,431409.0,5.0,10547685.0,10982265.0,29514.0,37680.0,291463.0,0.4,0.2,0.4,2583213.0,565973.0
2003-11-01,9688216.0,6515936.0,5270995.0,4346894.0,924101.0,1244942.0,852376.0,392566.0,914016.0,40597.0,873419.0,239482.0,1458574.0,982423.0,476150.0,1358417.0,1336388.0,466177.0,285507.0,263950.0,50485.0,32386.0,237883.0,22029.0,-798209.0,1023312.0,8664905.0,8227520.0,7922591.0,198050.0,106879.0,62740.0,44139.0,437384.0,5.0,10621113.0,11048397.0,29707.0,37879.0,291677.0,0.7,0.7,0.6,2612072.0,560208.0
2003-12-01,9713205.0,6513524.0,5263993.0,4335269.0,928723.0,1249532.0,857489.0,392043.0,925422.0,45452.0,879970.0,241763.0,1457365.0,967712.0,489653.0,1372420.0,1351924.0,472567.0,287927.0,268254.0,51102.0,32236.0,239838.0,20496.0,-797290.0,1022383.0,8690822.0,8258155.0,7950409.0,200263.0,107483.0,63344.0,44139.0,432667.0,5.0,10611837.0,11057184.0,29777.0,37884.0,291868.0,0.3,0.4,0.1,2624550.0,575130.0
2004-01-01,9731843.0,6526546.0,5264855.0,4332302.0,932553.0,1261691.0,863591.0,398100.0,933598.0,52691.0,880906.0,242424.0,1451511.0,949259.0,502253.0,1385488.0,1366736.0,474177.0,290462.0,277247.0,46247.0,32831.0,245772.0,18753.0,-807725.0,1012156.0,8719687.0,8315634.0,8007115.0,201736.0,106783.0,64312.0,42471.0,404053.0,4.6,10578018.0,11051173.0,29857.0,37840.0,292046.0,0.3,0.7,-0.1,2627533.0,577763.0
2004-02-01,9765396.0,6533533.0,5267469.0,4331306.0,936163.0,1266064.0,867623.0,398441.0,945720.0,57296.0,888424.0,243057.0,1451810.0,935920.0,515890.0,1399657.0,1382280.0,482245.0,292974.0,283895.0,42038.0,33457.0,247671.0,17377.0,-808382.0,1011540.0,8753855.0,8348786.0,8040409.0,201049.0,107327.0,64856.0,42471.0,405070.0,4.6,10580112.0,11070961.0,29955.0,37884.0,292230.0,0.4,0.4,0.2,2640587.0,591275.0
2004-03-01,9815832.0,6563845.0,5291059.0,4350098.0,940961.0,1272786.0,872838.0,399948.0,960373.0,58851.0,901522.0,243520.0,1453384.0,927710.0,525674.0,1406166.0,1389796.0,482632.0,295465.0,289204.0,38500.0,33514.0,250480.0,16371.0,-811455.0,1013080.0,8802751.0,8405473.0,8098806.0,198820.0,107846.0,65375.0,42471.0,397279.0,4.5,10619215.0,11115580.0,30102.0,38011.0,292434.0,0.6,0.7,0.4,2657277.0,594711.0
2004-04-01,9865773.0,6610417.0,5331193.0,4385510.0,945683.0,1279224.0,876754.0,402470.0,958336.0,57285.0,901052.0,243734.0,1457883.0,924628.0,533255.0,1411924.0,1396192.0,484056.0,297935.0,292972.0,36272.0,33705.0,251252.0,15732.0,-816522.0,1016748.0,8849025.0,8418371.0,8107245.0,200946.0,110179.0,65896.0,44284.0,430654.0,4.9,10655248.0,11153329.0,30237.0,38111.0,292651.0,0.5,0.2,0.3,2659953.0,595402.0
2004-05-01,9950047.0,6684169.0,5395436.0,4447148.0,948288.0,1288733.0,881392.0,407342.0,963983.0,55388.0,908596.0,243551.0,1467681.0,923592.0,544089.0,1416507.0,1401165.0,484832.0,300383.0,293884.0,35796.0,33659.0,252611.0,15342.0,-825845.0,1028059.0,8921988.0,8490014.0,8176470.0,202894.0,110650.0,66366.0,44284.0,431974.0,4.8,10720847.0,11208862.0,30464.0,38272.0,292872.0,0.8,0.9,0.5,2675215.0,590662.0
2004-06-01,9988392.0,6710777.0,5415550.0,4464735.0,950815.0,1295227.0,886620.0,408607.0,966790.0,53126.0,913664.0,242968.0,1476880.0,924602.0,552278.0,1419544.0,1404344.0,485506.0,302954.0,292254.0,35546.0,33792.0,254291.0,15201.0,-828567.0,1035470.0,8952923.0,8473234.0,8157607.0,204532.0,111095.0,66811.0,44284.0,479688.0,5.4,10734622.0,11215771.0,30545.0,38266.0,293103.0,0.3,-0.2,0.1,2686638.0,590977.0
2004-07-01,10032989.0,6769697.0,5465313.0,4511964.0,953349.0,1304385.0,892369.0,412016.0,966510.0,50541.0,915969.0,242298.0,1477042.0,927658.0,549384.0,1412855.0,1397547.0,479487.0,305803.0,289005.0,34963.0,33831.0,254458.0,15308.0,-835413.0,1051986.0,8981003.0,8554821.0,8236938.0,205632.0,112251.0,67264.0,44987.0,426182.0,4.7,10788835.0,11240493.0,30615.0,38318.0,293350.0,0.3,1.0,0.2,2685850.0,577442.0
2004-08-01,10078170.0,6809288.0,5498084.0,4541359.0,956725.0,1311203.0,896846.0,414357.0,964102.0,46201.0,917901.0,241684.0,1471819.0,932756.0,539063.0,1431300.0,1415646.0,492835.0,308462.0,287680.0,34855.0,34865.0,256948.0,15654.0,-840023.0,1065291.0,9012879.0,8591933.0,8271607.0,207679.0,112647.0,67660.0,44987.0,420946.0,4.7,10816790.0,11274649.0,30698.0,38401.0,293603.0,0.4,0.4,0.3,2677605.0,591277.0
2004-09-01,10110491.0,6832124.0,5514920.0,4555115.0,959805.0,1317204.0,902019.0,415186.0,961984.0,44458.0,917526.0,241418.0,1484647.0,939898.0,544749.0,1432466.0,1416227.0,486228.0,311544.0,288088.0,34171.0,34423.0,261773.0,16239.0,-842149.0,1075872.0,9034619.0,8664771.0,8341461.0,210287.0,113022.0,68035.0,44987.0,369849.0,4.1,10834419.0,11279623.0,30745.0,38385.0,293857.0,0.2,0.8,0.0,2688049.0,590317.0
2004-10-01,10159313.0,6855460.0,5532498.0,4568510.0,963988.0,1322963.0,906719.0,416243.0,971481.0,51114.0,920368.0,244812.0,1494594.0,949083.0,545511.0,1437484.0,1420423.0,488195.0,313272.0,291801.0,33338.0,34558.0,259258.0,17061.0,-844518.0,1083555.0,9075758.0,8723265.0,8397056.0,213712.0,112497.0,68432.0,44066.0,352493.0,3.9,10842528.0,11282515.0,30859.0,38362.0,294104.0,0.5,0.7,0.0,2710887.0,592966.0
2004-11-01,10171474.0,6854907.0,5527524.0,4558911.0,968613.0,1327384.0,911792.0,415592.0,976819.0,51488.0,925331.0,243410.0,1496933.0,961087.0,535846.0,1443169.0,1424878.0,488982.0,315327.0,295432.0,32876.0,34889.0,257372.0,18291.0,-843765.0,1090178.0,9081296.0,8774943.0,8444456.0,217671.0,112815.0,68750.0,44066.0,306353.0,3.4,10808998.0,11246137.0,30853.0,38208.0,294337.0,0.1,0.6,-0.3,2717162.0,599404.0
2004-12-01,10520771.0,6883091.0,5548265.0,4577137.0,971127.0,1334826.0,918105.0,416721.0,985041.0,50248.0,934793.0,240515.0,1800293.0,975909.0,824384.0,1458347.0,1438420.0,496963.0,317732.0,296281.0,32496.0,35078.0,259870.0,19927.0,-846516.0,1101004.0,9419767.0,8839703.0,8504351.0,222255.0,113098.0,69032.0,44066.0,580064.0,6.2,11216718.0,11659008.0,31979.0,39581.0,294561.0,3.7,0.7,3.7,3025849.0,611831.0
2005-01-01,10247003.0,6908810.0,5562486.0,4587343.0,975143.0,1346324.0,925680.0,420644.0,956680.0,48426.0,908254.0,235328.0,1526887.0,993550.0,533337.0,1475915.0,1453811.0,501063.0,320764.0,298525.0,32676.0,35879.0,264905.0,22104.0,-856618.0,1164808.0,9082195.0,8835103.0,8497691.0,226123.0,111289.0,69997.0,41291.0,247091.0,2.7,10841983.0,11226544.0,30811.0,38086.0,294768.0,-3.6,-0.1,-3.7,2718895.0,619297.0
2005-02-01,10282747.0,6929061.0,5577506.0,4599829.0,977677.0,1351555.0,930274.0,421281.0,955435.0,47061.0,908374.0,233000.0,1532232.0,1012039.0,520193.0,1491505.0,1467650.0,510204.0,323206.0,300457.0,31924.0,35949.0,265910.0,23855.0,-858486.0,1173295.0,9109452.0,8898890.0,8559081.0,228258.0,111551.0,70260.0,41291.0,210563.0,2.3,10836709.0,11228957.0,30884.0,38070.0,294955.0,0.3,0.7,0.0,2720667.0,633019.0
2005-03-01,10347937.0,6940927.0,5583879.0,4603239.0,980640.0,1357048.0,935708.0,421340.0,959216.0,47377.0,911839.0,232732.0,1577322.0,1031376.0,545946.0,1496916.0,1471736.0,508191.0,325551.0,305064.0,31635.0,36038.0,265257.0,25180.0,-859175.0,1178727.0,9169210.0,8939033.0,8598432.0,228775.0,111826.0,70535.0,41291.0,230177.0,2.5,10877776.0,11268826.0,31066.0,38180.0,295149.0,0.7,0.5,0.4,2769270.0,637741.0
2005-04-01,10412128.0,6979160.0,5616652.0,4633145.0,983506.0,1362508.0,939121.0,423387.0,955076.0,49821.0,905255.0,233713.0,1597277.0,1051561.0,545717.0,1510411.0,1484332.0,513170.0,327115.0,311855.0,30894.0,35754.0,265543.0,26079.0,-863509.0,1188425.0,9223703.0,9028259.0,8678413.0,231317.0,118529.0,70863.0,47666.0,195444.0,2.1,10909611.0,11304224.0,31229.0,38273.0,295359.0,0.6,1.0,0.3,2786066.0,646902.0
2005-05-01,10464134.0,7002548.0,5635120.0,4648273.0,986847.0,1367428.0,942990.0,424438.0,961933.0,51188.0,910745.0,232250.0,1620433.0,1067637.0,552797.0,1512907.0,1486157.0,511798.0,329146.0,311526.0,30948.0,36380.0,266360.0,26749.0,-865937.0,1195508.0,9268626.0,9025076.0,8671645.0,234611.0,118820.0,71153.0,47666.0,243550.0,2.6,10963942.0,11352709.0,31357.0,38408.0,295582.0,0.5,0.0,0.4,2814616.0,646970.0
2005-06-01,10498014.0,7035036.0,5661753.0,4673747.0,988006.0,1373284.0,947295.0,425988.0,974799.0,51907.0,922892.0,227505.0,1615442.0,1079603.0,535838.0,1514629.0,1487437.0,513649.0,331199.0,308959.0,30945.0,36559.0,266126.0,27192.0,-869397.0,1204946.0,9293068.0,9111181.0,8753379.0,238691.0,119111.0,71445.0,47666.0,181887.0,2.0,10996464.0,11375543.0,31414.0,38454.0,295824.0,0.3,1.0,0.2,2817746.0,645232.0
2005-07-01,10558282.0,7096431.0,5716126.0,4723619.0,992507.0,1380305.0,950653.0,429652.0,982748.0,52159.0,930589.0,219787.0,1626467.0,1087461.0,539005.0,1509537.0,1482131.0,513074.0,333107.0,302104.0,30944.0,36364.0,266537.0,27406.0,-876688.0,1216159.0,9342122.0,9213175.0,8853777.0,240424.0,118974.0,71769.0,47206.0,128947.0,1.4,11029513.0,11387111.0,31553.0,38460.0,296077.0,0.5,1.1,0.1,2829002.0,632849.0
2005-08-01,10619562.0,7118768.0,5734680.0,4739645.0,995035.0,1384089.0,953391.0,430698.0,985677.0,47489.0,938187.0,213399.0,1645977.0,1099657.0,546320.0,1534815.0,1507430.0,515051.0,335146.0,299069.0,30879.0,36703.0,290582.0,27385.0,-879074.0,1224734.0,9394828.0,9211230.0,8850108.0,241850.0,119272.0,72066.0,47206.0,183598.0,2.0,11028835.0,11405272.0,31703.0,38487.0,296338.0,0.6,0.0,0.2,2845053.0,655741.0
2005-09-01,10687722.0,7152739.0,5763995.0,4765003.0,998992.0,1388744.0,956299.0,432445.0,995699.0,48924.0,946774.0,207476.0,1674131.0,1116190.0,557941.0,1540516.0,1513388.0,514004.0,337148.0,299195.0,32829.0,36616.0,293596.0,27127.0,-882838.0,1235547.0,9452175.0,9263026.0,8900382.0,243072.0,119571.0,72366.0,47206.0,189149.0,2.0,10998548.0,11365240.0,31868.0,38318.0,296606.0,0.6,0.6,-0.4,2877306.0,657678.0
2005-10-01,10767263.0,7187675.0,5795225.0,4793701.0,1001524.0,1392449.0,957734.0,434715.0,999854.0,45844.0,954010.0,208488.0,1721968.0,1137061.0,584906.0,1536528.0,1509894.0,515389.0,339088.0,306670.0,33491.0,36735.0,278522.0,26634.0,-887250.0,1247216.0,9520047.0,9303826.0,8938497.0,242910.0,122419.0,72691.0,49728.0,216221.0,2.3,11081363.0,11428678.0,32069.0,38499.0,296857.0,0.7,0.4,0.6,2930310.0,649278.0
2005-11-01,10815402.0,7208704.0,5813531.0,4807577.0,1005955.0,1395173.0,959708.0,435465.0,1008417.0,43592.0,964826.0,205747.0,1741951.0,1148694.0,593257.0,1539827.0,1514083.0,514404.0,341039.0,306711.0,32177.0,36703.0,283048.0,25744.0,-889243.0,1255797.0,9559605.0,9313340.0,8946242.0,244360.0,122738.0,73010.0,49728.0,246265.0,2.6,11158450.0,11500136.0,32178.0,38709.0,297089.0,0.4,0.1,0.6,2956115.0,650584.0
2005-12-01,10853063.0,7233429.0,5835595.0,4825589.0,1010006.0,1397834.0,961145.0,436689.0,1014162.0,41177.0,972984.0,203844.0,1756169.0,1151087.0,605082.0,1537407.0,1512949.0,522745.0,343013.0,302833.0,31955.0,36977.0,275426.0,24458.0,-891949.0,1264311.0,9588752.0,9351509.0,8981147.0,247289.0,123073.0,73345.0,49728.0,237244.0,2.5,11206652.0,11535185.0,32252.0,38798.0,297311.0,0.3,0.4,0.3,2974175.0,645458.0
2006-01-01,11038623.0,7334386.0,5929421.0,4918706.0,1010715.0,1404965.0,963931.0,441034.0,1046602.0,37679.0,1008923.0,198904.0,1774458.0,1144243.0,630216.0,1591530.0,1568753.0,538284.0,387538.0,294917.0,30848.0,38347.0,278819.0,22777.0,-907256.0,1305889.0,9732734.0,9441821.0,9071617.0,254168.0,116036.0,74335.0,41701.0,290913.0,3.0,11309859.0,11651821.0,32712.0,39162.0,297526.0,1.5,1.0,1.0,3019964.0,684274.0
2006-02-01,11102615.0,7390168.0,5981487.0,4966876.0,1014611.0,1408681.0,964333.0,444348.0,1049076.0,34743.0,1014333.0,193908.0,1801154.0,1152102.0,649052.0,1583140.0,1561673.0,535121.0,389706.0,289562.0,30325.0,38379.0,278580.0,21467.0,-914831.0,1321411.0,9781204.0,9470678.0,9095989.0,258635.0,116054.0,74352.0,41701.0,310527.0,3.2,11389679.0,11702827.0,32852.0,39306.0,297734.0,0.5,0.3,0.4,3044138.0,668309.0
2006-03-01,11171777.0,7414584.0,6003244.0,4984742.0,1018502.0,1411340.0,965798.0,445542.0,1052828.0,33377.0,1019451.0,190715.0,1840896.0,1174666.0,666229.0,1590283.0,1569754.0,540720.0,391422.0,289502.0,29794.0,37883.0,280434.0,20528.0,-917528.0,1334142.0,9837635.0,9509463.0,9132854.0,260449.0,116159.0,74458.0,41701.0,328172.0,3.3,11441624.0,11747492.0,33018.0,39428.0,297950.0,0.6,0.4,0.4,3084439.0,672755.0
2006-04-01,11229536.0,7439844.0,6025589.0,5003108.0,1022481.0,1414255.0,967528.0,446727.0,1051354.0,33770.0,1017584.0,187033.0,1878441.0,1211935.0,666506.0,1593244.0,1573283.0,542049.0,393548.0,289735.0,29401.0,38658.0,279891.0,19962.0,-920381.0,1348858.0,9880677.0,9576820.0,9191586.0,258653.0,126581.0,74686.0,51895.0,303858.0,3.1,11453893.0,11744376.0,33138.0,39388.0,298170.0,0.4,0.7,0.0,3116828.0,672863.0
2006-05-01,11251120.0,7411124.0,5996908.0,4971196.0,1025712.0,1414216.0,970067.0,444149.0,1053142.0,33889.0,1019253.0,183571.0,1916285.0,1235851.0,680434.0,1603034.0,1583432.0,542891.0,395570.0,294692.0,29384.0,38598.0,282297.0,19602.0,-916036.0,1350219.0,9900901.0,9616513.0,9231759.0,257980.0,126774.0,74880.0,51895.0,284387.0,2.9,11437127.0,11736822.0,33180.0,39332.0,298401.0,0.2,0.4,-0.1,3152998.0,686998.0
2006-06-01,11292755.0,7433114.0,6015388.0,4986198.0,1029191.0,1417725.0,972837.0,444889.0,1051635.0,33821.0,1017814.0,179703.0,1933904.0,1246415.0,687489.0,1612243.0,1592793.0,546041.0,397716.0,300316.0,29650.0,38763.0,280306.0,19451.0,-917844.0,1354696.0,9938059.0,9645003.0,9259602.0,258431.0,126970.0,75076.0,51895.0,293057.0,2.9,11447317.0,11751870.0,33276.0,39350.0,298653.0,0.4,0.3,0.1,3165242.0,694399.0
2006-07-01,11322083.0,7463822.0,6042303.0,5006467.0,1035836.0,1421519.0,975185.0,446335.0,1047600.0,33639.0,1013961.0,179036.0,1930206.0,1243626.0,686580.0,1622586.0,1603080.0,544706.0,399877.0,308467.0,30485.0,38673.0,280872.0,19506.0,-921168.0,1354181.0,9967902.0,9734170.0,9343801.0,265023.0,125346.0,75309.0,50036.0,233732.0,2.3,11430623.0,11746932.0,33347.0,39299.0,298910.0,0.3,0.9,0.0,3156842.0,701418.0
2006-08-01,11346840.0,7479650.0,6054401.0,5012768.0,1041632.0,1425249.0,978779.0,446470.0,1050216.0,33435.0,1016781.0,177801.0,1930540.0,1240502.0,690038.0,1630514.0,1610732.0,544830.0,402137.0,311261.0,30671.0,39379.0,282454.0,19781.0,-921881.0,1355958.0,9990882.0,9738949.0,9342154.0,271231.0,125564.0,75528.0,50036.0,251933.0,2.5,11414484.0,11737025.0,33394.0,39231.0,299178.0,0.2,0.0,-0.1,3158557.0,708633.0
2006-09-01,11383916.0,7518511.0,6088957.0,5040602.0,1048355.0,1429554.0,981404.0,448150.0,1048434.0,33242.0,1015192.0,176535.0,1933403.0,1237042.0,696361.0,1631874.0,1611598.0,548778.0,404413.0,306502.0,30508.0,39304.0,282094.0,20276.0,-924840.0,1365705.0,10018211.0,9778185.0,9375362.0,277019.0,125804.0,75767.0,50036.0,240026.0,2.4,11486561.0,11800071.0,33455.0,39406.0,299452.0,0.3,0.4,0.5,3158372.0,707034.0
